TITLE = "2D Linear Advection"
VARIABLES = "x" "y" "u"
ZONE I=102, J=102, F=POINT
4.901961e-03 4.901961e-03 3.332053e-11
1.470588e-02 4.901961e-03 -4.471554e-11
2.450980e-02 4.901961e-03 -2.664128e-11
3.431373e-02 4.901961e-03 4.759217e-11
4.411765e-02 4.901961e-03 3.589515e-11
5.392157e-02 4.901961e-03 -4.086836e-11
6.372549e-02 4.901961e-03 -4.602673e-11
7.352941e-02 4.901961e-03 2.868168e-11
8.333333e-02 4.901961e-03 5.688876e-11
9.313725e-02 4.901961e-03 -7.212702e-12
1.029412e-01 4.901961e-03 -6.141268e-11
1.127451e-01 4.901961e-03 -2.260401e-11
1.225490e-01 4.901961e-03 5.080566e-11
1.323529e-01 4.901961e-03 5.310537e-11
1.421569e-01 4.901961e-03 -1.824247e-11
1.519608e-01 4.901961e-03 -6.714305e-11
1.617647e-01 4.901961e-03 -3.088931e-11
1.715686e-01 4.901961e-03 4.470632e-11
1.813725e-01 4.901961e-03 6.939068e-11
1.911765e-01 4.901961e-03 1.573633e-11
2.009804e-01 4.901961e-03 -5.679046e-11
2.107843e-01 4.901961e-03 -7.262806e-11
2.205882e-01 4.901961e-03 -1.706896e-11
2.303922e-01 4.901961e-03 5.650388e-11
2.401961e-01 4.901961e-03 8.245098e-11
2.500000e-01 4.901961e-03 4.009927e-11
2.598039e-01 4.901961e-03 -3.559399e-11
2.696078e-01 4.901961e-03 -8.805059e-11
2.794118e-01 4.901961e-03 -8.206120e-11
2.892157e-01 4.901961e-03 -2.341983e-11
2.990196e-01 4.901961e-03 5.169001e-11
3.088235e-01 4.901961e-03 1.026975e-10
3.186275e-01 4.901961e-03 1.064543e-10
3.284314e-01 4.901961e-03 6.422127e-11
3.382353e-01 4.901961e-03 -4.968371e-12
3.480392e-01 4.901961e-03 -7.670887e-11
3.578431e-01 4.901961e-03 -1.316164e-10
3.676471e-01 4.901961e-03 -1.599459e-10
3.774510e-01 4.901961e-03 -1.610153e-10
3.872549e-01 4.901961e-03 -1.407084e-10
3.970588e-01 4.901961e-03 -1.108599e-10
4.068627e-01 4.901961e-03 -9.258987e-11
4.166667e-01 4.901961e-03 -1.210051e-10
4.264706e-01 4.901961e-03 -2.399393e-10
4.362745e-01 4.901961e-03 -4.624015e-10
4.460784e-01 4.901961e-03 -6.575268e-10
4.558824e-01 4.901961e-03 -3.156488e-10
4.656863e-01 4.901961e-03 1.851055e-09
4.754902e-01 4.901961e-03 8.479778e-09
4.852941e-01 4.901961e-03 2.424628e-08
4.950980e-01 4.901961e-03 5.652174e-08
5.049020e-01 4.901961e-03 1.157771e-07
5.147059e-01 4.901961e-03 2.154305e-07
5.245098e-01 4.901961e-03 3.709337e-07
5.343137e-01 4.901961e-03 5.978806e-07
5.441176e-01 4.901961e-03 9.094042e-07
5.539216e-01 4.901961e-03 1.312906e-06
5.637255e-01 4.901961e-03 1.807248e-06
5.735294e-01 4.901961e-03 2.380203e-06
5.833333e-01 4.901961e-03 3.008266e-06
5.931373e-01 4.901961e-03 3.657020e-06
6.029412e-01 4.901961e-03 4.285303e-06
6.127451e-01 4.901961e-03 4.848373e-06
6.225490e-01 4.901961e-03 5.305015e-06
6.323529e-01 4.901961e-03 5.620829e-06
6.421569e-01 4.901961e-03 5.774275e-06
6.519608e-01 4.901961e-03 5.757453e-06
6.617647e-01 4.901961e-03 5.577384e-06
6.715686e-01 4.901961e-03 5.254152e-06
6.813725e-01 4.901961e-03 4.816997e-06
6.911765e-01 4.901961e-03 4.301423e-06
7.009804e-01 4.901961e-03 3.743655e-06
7.107843e-01 4.901961e-03 3.177640e-06
7.205882e-01 4.901961e-03 2.632313e-06
7.303922e-01 4.901961e-03 2.129091e-06
7.401961e-01 4.901961e-03 1.682421e-06
7.500000e-01 4.901961e-03 1.299587e-06
7.598039e-01 4.901961e-03 9.815837e-07
7.696078e-01 4.901961e-03 7.254043e-07
7.794118e-01 4.901961e-03 5.247735e-07
7.892157e-01 4.901961e-03 3.716177e-07
7.990196e-01 4.901961e-03 2.578314e-07
8.088235e-01 4.901961e-03 1.753536e-07
8.186275e-01 4.901961e-03 1.168061e-07
8.284314e-01 4.901961e-03 7.632394e-08
8.382353e-01 4.901961e-03 4.899468e-08
8.480392e-01 4.901961e-03 3.077976e-08
8.578431e-01 4.901961e-03 1.896366e-08
8.676471e-01 4.901961e-03 1.155818e-08
8.774510e-01 4.901961e-03 6.881251e-09
8.872549e-01 4.901961e-03 3.960777e-09
8.970588e-01 4.901961e-03 2.306343e-09
9.068627e-01 4.901961e-03 1.351029e-09
9.166667e-01 4.901961e-03 7.002997e-10
9.264706e-01 4.901961e-03 3.516444e-10
9.362745e-01 4.901961e-03 2.472819e-10
9.460784e-01 4.901961e-03 1.461490e-10
9.558824e-01 4.901961e-03 1.479017e-11
9.656863e-01 4.901961e-03 1.583841e-12
9.754902e-01 4.901961e-03 6.213374e-11
9.852941e-01 4.901961e-03 3.332053e-11
9.950980e-01 4.901961e-03 -4.471554e-11
4.901961e-03 1.470588e-02 -4.471554e-11
1.470588e-02 1.470588e-02 6.132130e-11
2.450980e-02 1.470588e-02 3.584543e-11
3.431373e-02 1.470588e-02 -6.517396e-11
4.411765e-02 1.470588e-02 -4.844040e-11
5.392157e-02 1.470588e-02 5.611453e-11
6.372549e-02 1.470588e-02 6.234391e-11
7.352941e-02 1.470588e-02 -3.959671e-11
8.333333e-02 1.470588e-02 -7.729307e-11
9.313725e-02 1.470588e-02 1.041597e-11
1.029412e-01 1.470588e-02 8.367803e-11
1.127451e-01 1.470588e-02 3.021475e-11
1.225490e-01 1.470588e-02 -6.949092e-11
1.323529e-01 1.470588e-02 -7.190830e-11
1.421569e-01 1.470588e-02 2.536349e-11
1.519608e-01 1.470588e-02 9.132744e-11
1.617647e-01 1.470588e-02 4.147758e-11
1.715686e-01 1.470588e-02 -6.116104e-11
1.813725e-01 1.470588e-02 -9.409723e-11
1.911765e-01 1.470588e-02 -2.084085e-11
2.009804e-01 1.470588e-02 7.739712e-11
2.107843e-01 1.470588e-02 9.833535e-11
2.205882e-01 1.470588e-02 2.265642e-11
2.303922e-01 1.470588e-02 -7.690622e-11
2.401961e-01 1.470588e-02 -1.115919e-10
2.500000e-01 1.470588e-02 -5.388420e-11
2.598039e-01 1.470588e-02 4.854978e-11
2.696078e-01 1.470588e-02 1.191831e-10
2.794118e-01 1.470588e-02 1.107056e-10
2.892157e-01 1.470588e-02 3.127567e-11
2.990196e-01 1.470588e-02 -7.008154e-11
3.088235e-01 1.470588e-02 -1.386655e-10
3.186275e-01 1.470588e-02 -1.434442e-10
3.284314e-01 1.470588e-02 -8.632081e-11
3.382353e-01 1.470588e-02 6.936325e-12
3.480392e-01 1.470588e-02 1.034432e-10
3.578431e-01 1.470588e-02 1.771710e-10
3.676471e-01 1.470588e-02 2.150961e-10
3.774510e-01 1.470588e-02 2.163570e-10
3.872549e-01 1.470588e-02 1.888467e-10
3.970588e-01 1.470588e-02 1.483779e-10
4.068627e-01 1.470588e-02 1.232413e-10
4.166667e-01 1.470588e-02 1.607387e-10
4.264706e-01 1.470588e-02 3.205226e-10
4.362745e-01 1.470588e-02 6.220500e-10
4.460784e-01 1.470588e-02 8.933657e-10
4.558824e-01 1.470588e-02 4.559701e-10
4.656863e-01 1.470588e-02 -2.411742e-09
4.754902e-01 1.470588e-02 -1.124279e-08
4.852941e-01 1.470588e-02 -3.230946e-08
4.950980e-01 1.470588e-02 -7.550837e-08
5.049020e-01 1.470588e-02 -1.549066e-07
5.147059e-01 1.470588e-02 -2.885385e-07
5.245098e-01 1.470588e-02 -4.971785e-07
5.343137e-01 1.470588e-02 -8.017973e-07
5.441176e-01 1.470588e-02 -1.220060e-06
5.539216e-01 1.470588e-02 -1.761927e-06
5.637255e-01 1.470588e-02 -2.425873e-06
5.735294e-01 1.470588e-02 -3.195463e-06
5.833333e-01 1.470588e-02 -4.039096e-06
5.931373e-01 1.470588e-02 -4.910503e-06
6.029412e-01 1.470588e-02 -5.754350e-06
6.127451e-01 1.470588e-02 -6.510504e-06
6.225490e-01 1.470588e-02 -7.123589e-06
6.323529e-01 1.470588e-02 -7.547400e-06
6.421569e-01 1.470588e-02 -7.753035e-06
6.519608e-01 1.470588e-02 -7.729927e-06
6.617647e-01 1.470588e-02 -7.487566e-06
6.715686e-01 1.470588e-02 -7.052986e-06
6.813725e-01 1.470588e-02 -6.465512e-06
6.911765e-01 1.470588e-02 -5.772863e-06
7.009804e-01 1.470588e-02 -5.023707e-06
7.107843e-01 1.470588e-02 -4.263636e-06
7.205882e-01 1.470588e-02 -3.531489e-06
7.303922e-01 1.470588e-02 -2.855996e-06
7.401961e-01 1.470588e-02 -2.256522e-06
7.500000e-01 1.470588e-02 -1.742814e-06
7.598039e-01 1.470588e-02 -1.316172e-06
7.696078e-01 1.470588e-02 -9.725344e-07
7.794118e-01 1.470588e-02 -7.034551e-07
7.892157e-01 1.470588e-02 -4.980800e-07
7.990196e-01 1.470588e-02 -3.455246e-07
8.088235e-01 1.470588e-02 -2.349632e-07
8.186275e-01 1.470588e-02 -1.564905e-07
8.284314e-01 1.470588e-02 -1.022415e-07
8.382353e-01 1.470588e-02 -6.562462e-08
8.480392e-01 1.470588e-02 -4.122067e-08
8.578431e-01 1.470588e-02 -2.539297e-08
8.676471e-01 1.470588e-02 -1.547652e-08
8.774510e-01 1.470588e-02 -9.212438e-09
8.872549e-01 1.470588e-02 -5.300760e-09
8.970588e-01 1.470588e-02 -3.087571e-09
9.068627e-01 1.470588e-02 -1.809206e-09
9.166667e-01 1.470588e-02 -9.361694e-10
9.264706e-01 1.470588e-02 -4.698283e-10
9.362745e-01 1.470588e-02 -3.321499e-10
9.460784e-01 1.470588e-02 -1.959687e-10
9.558824e-01 1.470588e-02 -1.838187e-11
9.656863e-01 1.470588e-02 -1.900780e-12
9.754902e-01 1.470588e-02 -8.459271e-11
9.852941e-01 1.470588e-02 -4.471554e-11
9.950980e-01 1.470588e-02 6.132130e-11
4.901961e-03 2.450980e-02 -2.664128e-11
1.470588e-02 2.450980e-02 3.584543e-11
2.450980e-02 2.450980e-02 2.125372e-11
3.431373e-02 2.450980e-02 -3.817664e-11
4.411765e-02 2.450980e-02 -2.868227e-11
5.392157e-02 2.450980e-02 3.280218e-11
6.372549e-02 2.450980e-02 3.681281e-11
7.352941e-02 2.450980e-02 -2.305970e-11
8.333333e-02 2.450980e-02 -4.554503e-11
9.313725e-02 2.450980e-02 5.872771e-12
1.029412e-01 2.450980e-02 4.921484e-11
1.127451e-01 2.450980e-02 1.802258e-11
1.225490e-01 2.450980e-02 -4.076818e-11
1.323529e-01 2.450980e-02 -4.250114e-11
1.421569e-01 2.450980e-02 1.471097e-11
1.519608e-01 2.450980e-02 5.382021e-11
1.617647e-01 2.450980e-02 2.467438e-11
1.715686e-01 2.450980e-02 -3.590841e-11
1.813725e-01 2.450980e-02 -5.560469e-11
